ids,name_repo,lenguaje,stargazers,watchers,forks,tamaño_kb,issues,network_size,star_q1,star_gq2,star_gq3,star_gq4,fork_q1,fork_gq2,fork_gq3,fork_gq4
129309629,https://github.com/rancher/docs,SCSS,135,69,1128,101043,284,1128,34.25,2.0584,1.4681,1.3043,268.0,2.1045,1.4876,1.3349
213542887,https://github.com/anshulc55/Jenkins_Upgradev3,Java,30,4,1206,36,41,1206,8.25,1.8788,1.4677,1.3187,319.5,1.8482,1.5182,1.3196
48862252,https://github.com/learn-co-students/sinatra-dynamic-routes-codealong-v-000,Ruby,0,9,1154,42,1264,1154,0,0,0,0,263.0,2.1293,1.6375,1.2574
47521746,https://github.com/learn-co-students/sinatra-views-v-000,Ruby,1,10,1161,28,1267,1161,0,0,0,0,267.0,2.1498,1.6202,1.2473
130149323,https://github.com/learn-co-students/derivative-rules-data-science-intro-000,Jupyter Notebook,0,21,1164,578,0,1164,0,0,0,0,254.25,2.2753,1.5259,1.3186
481040,https://github.com/benedmunds/CodeIgniter-Ion-Auth,PHP,2311,211,1166,3157,6,1166,706.5,1.7898,1.4268,1.2809,282.5,2.0354,1.4887,1.3213
302413658,https://github.com/FDUCSLG/pafd-automated,Python,93,4,1210,336,18,1210,15.0,4.1333,1.2742,1.1772,105.75,4.591,1.4943,1.2116
3203182,https://github.com/sparkfun/SparkFun-Eagle-Libraries,,1616,279,1173,42627,8,1173,480.5,1.8085,1.4459,1.2861,310.25,1.942,1.4685,1.3168
8528046,https://github.com/mbarrben/android-stickyheaderswipelistview,Java,38,2,1188,80,0,1188,11.0,1.8182,1.45,1.3103,305.0,1.9672,1.4783,1.2999
62824998,https://github.com/Conchylicultor/DeepQA,Python,2845,212,1200,11826,95,1200,899.0,2.0723,1.3221,1.1551,295.5,2.0981,1.4427,1.2376
117431681,https://github.com/pirple/The-NodeJS-Master-Class,JavaScript,1243,200,1201,250,27,1201,446.0,1.8397,1.2438,1.218,410.25,1.727,1.3031,1.2878
53547059,https://github.com/Tanzu-Solutions-Engineering/pcf-ers-demo,JavaScript,37,27,1229,5245,2,1229,9.5,2.0,1.5,1.2982,18.75,2.16,1.4383,1.3047
25253305,https://github.com/keycloak/keycloak-containers,Shell,1310,61,1227,1174,44,1227,251.5,2.2386,1.6594,1.4022,238.25,2.235,1.6028,1.3943
124480534,https://github.com/RongleXie/java-books-collections,,3663,78,1218,1088035,0,1218,737.0,2.0529,1.6953,1.4281,266.75,2.0356,1.6285,1.3593
201318681,https://github.com/LaunchCodeEducation/angular-lc101-mission-planner,TypeScript,0,4,1299,491,11,1299,0,0,0,0,312.5,2.1984,1.405,1.3375
699689,https://github.com/mongodb/mongo-csharp-driver,C#,2814,248,1205,582102,39,1205,759.75,1.9052,1.4945,1.3008,286.0,2.0839,1.5,1.3166
7446094,https://github.com/ErichStyger/mcuoneclipse,Batchfile,593,187,1257,463694,0,1257,153.0,1.9477,1.4933,1.3326,344.5,1.939,1.451,1.2948
118967272,https://github.com/bloominstituteoftechnology/Sprint-Challenge-Redux-Smurfs,JavaScript,4,12,1254,2991,623,1254,1.75,1.4286,1.3,1.2308,339.5,1.7938,1.7085,1.2004
183086247,https://github.com/mate-academy/layout_html-form,JavaScript,5,3,1434,1786,1535,1434,2.0,1.5,1.3333,1.25,528.0,1.5189,1.336,1.3346
336878887,https://github.com/rolling-scopes-school/stage1-tasks,,27,7,1220,295517,1,1220,7.0,2.0,1.4286,1.35,501.5,1.2423,1.8395,1.0593
374787655,https://github.com/learn-co-curriculum/phase-1-using-array-reduce,JavaScript,1,20,1348,61,1,1348,0,0,0,0,235.5,2.3227,1.5969,1.5329
46426520,https://github.com/learn-co-students/sql-crowdfunding-lab-v-000,Ruby,0,9,1272,74,1374,1272,0,0,0,0,273.5,2.1316,1.6771,1.3009
21833183,https://github.com/TeamAmaze/AmazeFileManager,Java,3856,161,1294,54758,448,1294,1088.0,1.9761,1.3758,1.3036,338.25,1.9231,1.457,1.3305
62032720,https://github.com/SpiderClub/weibospider,Python,4703,296,1270,77550,18,1270,2062.5,1.6029,1.2642,1.1253,451.0,1.7095,1.332,1.2006
20640121,https://github.com/leelance/spring-boot-all,JavaScript,1921,257,1284,9674,15,1284,452.0,2.3341,1.5081,1.2074,301.5,2.2123,1.5157,1.2453
130711968,https://github.com/Exrick/xboot,Java,3515,164,1269,5299,4,1269,941.0,2.4601,1.3166,1.1532,310.0,2.2871,1.4443,1.2227
18511687,https://github.com/igniterealtime/Openfire,Java,2490,246,1302,867696,20,1302,648.5,2.0609,1.4648,1.2719,352.25,1.9787,1.443,1.2836
23660482,https://github.com/robovm/apple-ios-samples,Objective-C,2260,146,1307,656398,15,1307,684.0,1.883,1.4169,1.2384,351.75,1.7925,1.3358,1.2443
45573196,https://github.com/learn-co-students/classes-and-instances-lab-ruby-v-000,Ruby,0,10,1309,8,1358,1309,0,0,0,0,257.0,2.358,1.6221,1.3316
10088951,https://github.com/TheOdinProject/theodinproject,Ruby,1855,144,1299,22970,36,1299,372.25,2.0161,1.6093,1.5359,279.0,2.0538,1.5672,1.4388
38228834,https://github.com/plotly/datasets,HTML,413,66,1303,364669,3,1303,91.5,2.1749,1.5126,1.3721,264.0,2.2841,1.5738,1.3551
14715502,https://github.com/isnowfy/snownlp,Python,5803,351,1342,97321,42,1342,1365.0,2.2513,1.4865,1.2704,362.0,1.9945,1.4474,1.2718
45426460,https://github.com/learn-co-students/Codealong-Creating-Columns-v-000,HTML,0,10,1317,13955,1345,1317,0,0,0,0,291.75,2.0925,1.6646,1.2959
126897385,https://github.com/DeepLabCut/DeepLabCut,Python,3005,114,1335,160889,31,1335,775.0,1.991,1.3976,1.3935,349.75,1.9585,1.4639,1.3064
39634,https://github.com/sintaxi/phonegap,JavaScript,2100,69,1334,285158,6,1334,809.25,1.6182,1.3171,1.2176,92.25,1.9566,1.5055,1.3211
9546965,https://github.com/hmkcode/Java,Java,679,215,1329,279,84,1329,164.0,2.0366,1.5389,1.321,317.75,2.0881,1.5196,1.2973
19816973,https://github.com/coala/coala,Python,3324,106,1353,13723,838,1353,1141.5,1.8633,1.343,1.1637,352.0,2.1591,1.4382,1.2187
285748405,https://github.com/scdt-china/interview-assignments,TypeScript,217,6,1406,22721,768,1406,72.0,1.5833,1.4474,1.3152,213.0,2.216,1.9174,1.5425
187108291,https://github.com/kyclark/tiny_python_projects,Python,758,48,1505,15232,7,1505,165.0,2.0485,1.7618,1.2729,364.0,2.0055,1.511,1.3536
184657328,https://github.com/NVIDIA/TensorRT,C++,5341,124,1366,29532,367,1366,1912.5,1.5561,1.3854,1.2954,399.0,1.7143,1.4876,1.3327
104157292,https://github.com/eragonruan/text-detection-ctpn,Python,3286,134,1355,352485,298,1355,985.25,2.1563,1.3482,1.1472,369.75,2.0108,1.4395,1.2259
7590028,https://github.com/boostorg/boost,HTML,4910,288,1404,64840,75,1404,867.0,2.376,1.7007,1.4015,313.25,2.0798,1.5821,1.3476
69193081,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,Ruby,6528,215,1405,495,56,1405,1302.25,1.9313,1.7667,1.4692,293.0,2.215,1.5362,1.331
143903916,https://github.com/StephenGrider/DockerCasts,JavaScript,741,50,1378,1237,16,1378,177.0,2.1921,1.482,1.2887,249.0,2.4859,1.7076,1.2942
158789895,https://github.com/YunYang1994/tensorflow-yolov3,Python,3566,90,1403,64384,485,1403,1305.5,1.9334,1.2668,1.1152,412.5,2.0048,1.3942,1.1917
15641094,https://github.com/johno/pixyll,SCSS,2002,47,1389,1252,38,1389,644.0,1.8478,1.3676,1.2301,359.5,1.9805,1.4221,1.278
14268809,https://github.com/FastLED/FastLED,C++,5269,342,1422,13154,364,1422,1013.5,2.3148,1.6247,1.3824,305.0,2.0852,1.5629,1.3571
13535801,https://github.com/omnirom/android_bootable_recovery,C,1808,243,1442,123238,185,1442,403.0,2.2035,1.5507,1.313,247.75,1.9879,1.499,1.318
3824442,https://github.com/rovo89/Xposed,C++,6551,494,1416,205,145,1416,1354.75,2.454,1.5978,1.2332,340.0,1.9882,1.5385,1.2962
142394932,https://github.com/BNDong/Cnblogs-Theme-SimpleMemory,CSS,2970,26,1440,39805,51,1440,480.0,3.0083,1.617,1.2719,279.0,2.362,1.563,1.3408
41601185,https://github.com/lighthouse-labs/finstagram,Ruby,14,56,1457,22,11,1457,4.25,1.7647,1.4333,1.3023,385.25,1.9429,1.5554,1.2446
66313113,https://github.com/learn-co-students/intro-to-tdd-rspec-and-learn-bootcamp-prep-000,Ruby,3,16,1432,81,1554,1432,1.5,1.3333,1.25,1.2,341.25,2.2256,1.5283,1.232
5718947,https://github.com/mgcrea/angular-strap,JavaScript,5817,220,1443,11579,0,1443,1847.0,2.3086,1.2375,1.1024,350.5,2.2282,1.4398,1.2512
45423409,https://github.com/learn-co-students/riyadh-blog-v-000,CSS,1,9,1459,12758,1604,1459,0,0,0,0,378.5,1.9287,1.6021,1.2475
8096326,https://github.com/openMVG/openMVG,C++,4212,265,1453,29576,156,1453,765.0,2.319,1.6612,1.4293,321.25,2.1245,1.5542,1.3255
57147359,https://github.com/firebase/quickstart-ios,Swift,2418,213,1453,177806,32,1453,714.5,1.8684,1.4386,1.259,386.25,1.8861,1.5367,1.2809
5909706,https://github.com/yhirose/cpp-httplib,C++,7024,170,1482,1978,8,1482,621.5,3.9372,1.9814,1.4487,293.0,2.3857,1.5107,1.3759
507610,https://github.com/processone/ejabberd,Erlang,5205,274,1476,41064,166,1476,1214.75,2.2433,1.4945,1.2781,346.0,2.0549,1.5162,1.3154
45573725,https://github.com/learn-co-students/ruby-instance-variables-lab-v-000,Ruby,0,9,1476,14,1624,1476,0,0,0,0,328.75,2.0411,1.6695,1.3176
84023183,https://github.com/viabtc/viabtc_exchange_server,C,2519,230,1484,778,116,1484,1195.5,1.5052,1.2183,1.149,563.0,1.6359,1.2812,1.1771
53172292,https://github.com/fangwei716/30-days-of-react-native,JavaScript,6513,257,1481,94030,51,1481,2792.75,1.6999,1.2313,1.1141,424.5,1.9552,1.4193,1.2301
